date,ty_ra_deg,ty_dec_deg,jpl_ra_icrf_deg,jpl_dec_icrf_deg,dra_icrf_deg,dra_icrf_seconds_time,dra_icrf_cosdec_deg,ddec_icrf_deg,sep_icrf_deg,jpl_ra_app_deg,jpl_dec_app_deg,dra_app_deg,dra_app_seconds_time,dra_app_cosdec_deg,ddec_app_deg,sep_app_deg
2000-06-21 00:00:00,308.47083333333336,-18.530555555555555,308.41116735416665,-18.540023483333336,0.05966597916670935,14.319835000010244,0.056570987977260796,0.009467927777780716,0.05735780939386209,308.41782165,-18.537364641666667,0.053011683333352266,12.722804000004544,0.050262254495831736,0.00680908611111164,0.050721374774082874
2000-06-21 06:00:00,308.46666666666664,-18.531944444444445,308.40592083333337,-18.541321675000003,0.06074583333327155,14.578999999985172,0.057594375163809955,0.009377230555557503,0.05835275882677101,308.4126026583333,-18.53865871111111,0.05406400833334146,12.975362000001951,0.05125959872494321,0.006714266666666191,0.051697464299583815
2000-06-21 12:00:00,308.46250000000003,-18.53333333333333,308.4006523708333,-18.542625083333334,0.06184762916672071,14.84343100001297,0.058638548505946755,0.009291750000002708,0.05937016038490447,308.4073610583334,-18.539958211111113,0.05513894166665523,13.233345999997255,0.05227836185574444,0.006624877777781535,0.052696452417566264
2000-06-21 18:00:00,308.45416666666665,-18.534444444444446,308.3953621,-18.543933686111114,0.05880456666665168,14.113095999996403,0.055752986236613844,0.009489241666667425,0.056554762354267575,308.40209696249997,-18.541263105555558,0.05206970416668355,12.496729000004052,0.04936800579223211,0.0068186611111116235,0.049836674394147074
2000-06-22 00:00:00,308.45,-18.535833333333336,308.3900501375,-18.545247472222226,0.05994986249999101,14.387966999997843,0.056838398969661814,0.009414138888889312,0.05761275525963634,308.3968104791667,-18.542573355555557,0.053189520833313964,12.765484999995351,0.050429321108971616,0.0067400222222211426,0.05087773879124957
2000-06-22 06:00:00,308.4458333333334,-18.537222222222223,308.3847166,-18.546566416666668,0.0611167333333924,14.668016000014177,0.057944248689948206,0.009344194444445009,0.058692843551331614,308.391501725,-18.543888922222223,0.054331608333370696,13.039586000008967,0.05151173377431805,0.006666700000000247,0.051941347514316796
2000-06-22 12:00:00,308.4375,-18.538611111111113,308.37936159583336,-18.547890511111113,0.05813840416664107,13.953216999993856,0.055120082727914466,0.009279400000000493,0.05589571315784054,308.38617081666666,-18.54520976666667,0.051329183333336914,12.31900400000086,0.0486647522084824,0.006598655555556832,0.04911008392699975
2000-06-22 18:00:00,308.43333333333334,-18.540000000000003,308.3739852375,-18.549219736111112,0.059348095833342995,14.243543000002319,0.05626652416934828,0.009219736111109711,0.057016885551385815,308.38081787083337,-18.546535847222223,0.052515462499968635,12.603710999992472,0.04978905749110635,0.006535847222220781,0.0502162077787295
2000-06-23 00:00:00,308.4291666666667,-18.54138888888889,308.3685876291667,-18.550554072222223,0.06057903749996285,14.538968999991084,0.05743309292928474,0.009165183333333715,0.0581597859997854,308.3754430083333,-18.54786711666667,0.053723658333353796,12.893678000004911,0.050934122766317466,0.006478227777780177,0.05134444734528111
2000-06-23 06:00:00,308.42083333333335,-18.54277777777778,308.36316887083336,-18.551893500000002,0.0576644624999858,13.839470999996593,0.0546694387257285,0.0091157222222229,0.055424217531538075,308.3700463541667,-18.54920352777778,0.05078697916667352,12.188875000001644,0.04814954292781226,0.006425750000001784,0.04857642153667688
2000-06-23 12:00:00,308.4166666666667,-18.54416666666667,308.35772905833335,-18.553237994444444,0.05893760833333772,14.145026000001053,0.05587601167342754,0.009071327777775195,0.05660757574591358,308.36462803333336,-18.550545030555558,0.052038633333324924,12.489271999997982,0.04933580261336801,0.006378363888888572,0.04974640615240043
2000-06-23 18:00:00,308.4125,-18.545555555555556,308.3522682958333,-18.554587527777777,0.06023170416671064,14.455609000010554,0.05710242598947426,0.009031972222221185,0.05781231302427863,308.3591881916667,-18.551891561111113,0.05331180833331928,12.794833999996627,0.050542445455152525,0.006336005555557023,0.0509380382044253
2000-06-24 00:00:00,308.40416666666664,-18.546944444444446,308.34678667916666,-18.555942072222223,0.057379987499984964,13.771196999996391,0.054398430375132124,0.00899762777777724,0.0551375235176926,308.35372696250005,-18.55324306388889,0.05043970416659249,12.105528999982198,0.04781915337200901,0.006298619444443432,0.04823218861261373
2000-06-24 06:00:00,308.40000000000003,-18.548333333333336,308.34128431249997,-18.55730158888889,0.058715687500068725,14.091765000016494,0.05566427717710256,0.008968255555554805,0.0563821011060079,308.34824449999996,-18.554599466666666,0.05175550000006979,12.421320000016749,0.04906619370849941,0.006266133333330259,0.04946469218083128
2000-06-24 12:00:00,308.39583333333337,-18.549722222222226,308.3357613,-18.55866603888889,0.060072033333369745,14.417288000008739,0.05694967546499153,0.008943816666665327,0.057647700324715286,308.34274097083335,-18.555960702777778,0.05309236250002414,12.742167000005793,0.050333185091033544,0.006238480555552428,0.050718321538962545
2000-06-24 18:00:00,308.3875,-18.551111111111112,308.33021774583335,-18.56003537777778,0.0572822541666369,13.747740999992857,0.0543044616134472,0.00892426666666779,0.05503287248320382,308.3372165458333,-18.557326694444445,0.050283454166674346,12.068029000001843,0.04766986934820432,0.00621558333333283,0.04807338038766518
2000-06-25 00:00:00,308.3833333333334,-18.552500000000002,308.3246537708333,-18.56140956666667,0.058679562500060456,14.08309500001451,0.05562868122004951,0.008909566666666535,0.05633764742018686,308.33167141250004,-18.558697372222223,0.051661920833339536,12.398861000001489,0.048976291513340424,0.006197372222221276,0.049366836361663335
2000-06-25 06:00:00,308.37916666666666,-18.55388888888889,308.3190695,-18.562788555555557,0.06009716666665099,14.423319999996238,0.05697211899985381,0.008899666666668082,0.05766304164256594,308.32610576666667,-18.56007265277778,0.05306089999999131,12.734615999997914,0.050302137850960285,0.006183763888891747,0.05068080490915936
2000-06-25 12:00:00,308.37083333333334,-18.55527777777778,308.31346505000005,-18.5641723,0.05736828333328958,13.7683879999895,0.05438469557542429,0.008894522222220758,0.05510723732008093,308.320519825,-18.56145246388889,0.050313508333317714,12.075241999996251,0.04769720270788002,0.006174686111112493,0.04809521678795393
2000-06-25 18:00:00,308.3666666666667,-18.55666666666667,308.30784055833334,-18.565560755555556,0.058826108333335014,14.118266000000403,0.05576624874326274,0.008894088888887097,0.05647104816329835,308.3149138,-18.562836733333334,0.05175286666667489,12.420688000001974,0.04906131568793475,0.006170066666665974,0.04944777446598017
2000-06-26 00:00:00,308.3625,-18.558055555555555,308.30219615833335,-18.566953875,0.06030384166666636,14.472921999999926,0.05716665124390923,0.008898319444444525,0.05785504354677243,308.3092879291667,-18.564225391666668,0.05321207083329682,12.770896999991237,0.05044421935921748,0.006169836111112659,0.05082013501634265
2000-06-26 06:00:00,308.35416666666663,-18.559722222222224,308.296532,-18.568351619444446,0.05763466666661543,13.832319999987703,0.054635844231940574,0.008629397222222224,0.05531312627299471,308.3036424416667,-18.565618375,0.05052422499994691,12.125813999987258,0.04789575368778658,0.005896152777776109,0.048257308482943954
2000-06-26 12:00:00,308.35,-18.561111111111114,308.29084822083337,-18.56975395,0.059151779166654705,14.19642699999713,0.056073560258604056,0.008642838888885507,0.056735727609223796,308.29797759583334,-18.567015625,0.052022404166677916,12.4853770000027,0.04931558893973784,0.0059045138888862425,0.049667802206284827
2000-06-26 18:00:00,308.34166666666664,-18.5625,308.28514497083336,-18.571160830555556,0.05652169583328259,13.565206999987822,0.05357990562573048,0.008660830555555776,0.0542753741695921,308.292293625,-18.56841708888889,0.049373041666626705,11.84952999999041,0.04680369456115862,0.00591708888888931,0.04717624136197905
2000-06-27 00:00:00,308.3375,-18.56388888888889,308.2794223916667,-18.572572230555554,0.05807760833329212,13.938625999990109,0.05505438547564676,0.00868334166666429,0.05573495984395952,308.2865907875,-18.569822727777776,0.05090921249995972,12.218210999990333,0.04825952857487584,0.0059338388888861004,0.04862296292427542
