date_utc,body,stellarium_frame,ty_ra_deg,ty_dec_deg,stellarium_ra_deg,stellarium_dec_deg,dra_deg,ddec_deg,separation_deg
2025-07-20T12:00:00,saturn,of_date,3.6625,-1.0819444444444444,2.6572176746054765,-1.3821499472057972,1.0052823253945178,0.3002055027613528,1.0489262865301205
2025-07-20T18:00:00,saturn,j2000,3.6583333333333337,-1.085,2.326622301451664,-1.5270052704821626,1.3317110318816674,0.44200527048216265,1.4028160300511603
2025-07-20T18:00:00,saturn,of_date,3.6583333333333337,-1.085,2.654776384149386,-1.3844202225831777,1.0035569491839453,0.2994202225831777,1.0470477948471462
2025-07-21T00:00:00,saturn,j2000,3.654166666666667,-1.0877777777777777,2.324067328616252,-1.529323738307523,1.3300993380504167,0.4415459605297454,1.4011408372916614
2025-07-21T00:00:00,saturn,of_date,3.654166666666667,-1.0877777777777777,2.6522396106801693,-1.3867307055897942,1.0019270559864992,0.29895292781201643,1.0453517843821503
2025-06-21T00:00:00,jupiter,j2000,92.55833333333334,23.02138888888889,92.3784879928524,23.272725511337484,0.17984534048093792,-0.2513366224485942,0.30085955308885637
2025-06-21T00:00:00,jupiter,of_date,92.55833333333334,23.02138888888889,92.76635402078898,23.268715924734437,-0.20802068745564384,-0.24732703584554727,0.3126623007162649
2025-06-21T06:00:00,jupiter,j2000,92.62083333333334,23.020833333333332,92.4406302654861,23.272176161738535,0.1802030678472306,-0.2513428284052033,0.30104603176513517
2025-06-21T06:00:00,jupiter,of_date,92.62083333333334,23.020833333333332,92.82850341767329,23.26800841679277,-0.20767008433995215,-0.24717508345943884,0.31234546862459656
2025-06-21T12:00:00,jupiter,j2000,92.6875,23.02,92.5027752362551,23.271601783121806,0.18472476374489588,-0.2516017831218065,0.3035694010971625
2025-06-21T12:00:00,jupiter,of_date,92.6875,23.02,92.89065669998018,23.267275497873253,-0.20315669998018393,-0.24727549787325387,0.30990642118002637
2025-06-21T18:00:00,jupiter,j2000,92.75,23.019166666666667,92.56492252888631,23.27100237641129,0.18507747111368644,-0.251835709744622,0.3039452867472832
2025-06-21T18:00:00,jupiter,of_date,92.75,23.019166666666667,92.95281337845819,23.26651757667577,-0.20281337845818825,-0.2473509100091036,0.30977710782859963
2025-06-22T00:00:00,jupiter,j2000,92.8125,23.01833333333333,92.62707176275234,23.270377943455756,0.18542823724766322,-0.2520446101224252,0.30429951725195326
2025-06-22T00:00:00,jupiter,of_date,92.8125,23.01833333333333,93.01497331390328,23.26573438311104,-0.20247331390328327,-0.24740104977771082,0.3096296938915352
2025-06-22T06:00:00,jupiter,j2000,92.87500000000001,23.0175,92.6892225534591,23.269728487060426,0.18577744654089656,-0.2522284870604281,0.3046323116104767
2025-06-22T06:00:00,jupiter,of_date,92.87500000000001,23.0175,93.07713608667603,23.264926108152125,-0.20213608667603467,-0.2474261081521263,0.30946405294383433
2025-06-22T12:00:00,jupiter,j2000,92.9375,23.016666666666666,92.7513745123191,23.26905401102799,0.1861254876808971,-0.25238734436132404,0.3049438940415167
2025-06-22T12:00:00,jupiter,of_date,92.9375,23.016666666666666,93.13930143436937,23.264092760978635,-0.20180143436937215,-0.24742609431196882,0.3092800042890731
2025-06-22T18:00:00,jupiter,j2000,93.0,23.015833333333333,92.81352724701992,23.268354520185373,0.18647275298008026,-0.2525211868520394,0.3052344937900639
2025-06-22T18:00:00,jupiter,of_date,93.0,23.015833333333333,93.2014685642497,23.263234635819074,-0.20146856424969428,-0.24740130248574133,0.30907730639207137
2025-06-23T00:00:00,jupiter,j2000,93.06666666666666,23.015,92.87568036163572,23.267630020414238,0.19098630503094682,-0.2526300204142373,0.3076750884843728
2025-06-23T00:00:00,jupiter,of_date,93.06666666666666,23.015,93.26363740251452,23.262351601792044,-0.19697073584785585,-0.24735160179204385,0.30657666947536605
2025-06-23T06:00:00,jupiter,j2000,93.12916666666666,23.01388888888889,92.93783345737307,23.26688051866965,0.19133320929358888,-0.2529916297807624,0.30815478351964715
2025-06-23T06:00:00,jupiter,of_date,93.12916666666666,23.01388888888889,93.32580734649628,23.261443809832834,-0.19664067982961342,-0.24755492094394427,0.30656242053952354
2025-06-23T12:00:00,jupiter,j2000,93.19166666666668,23.013055555555557,92.9999861321943,23.26610602300794,0.19168053447236844,-0.2530504674523826,0.30838612585691244
2025-06-23T12:00:00,jupiter,of_date,93.19166666666668,23.013055555555557,93.3879779548966,23.260511319158756,-0.1963112882299356,-0.24745576360319887,0.3063044455731892
2025-06-23T18:00:00,jupiter,j2000,93.25416666666666,23.011944444444445,93.06213798162713,23.265306542596395,0.1920286850395314,-0.25336209815194977,0.3088255478430289
2025-06-23T18:00:00,jupiter,of_date,93.25416666666666,23.011944444444445,93.4501485028652,23.259554255034303,-0.19598183619854126,-0.2476098105898572,0.30625135104034046
2025-06-24T00:00:00,jupiter,j2000,93.31666666666666,23.011111111111113,93.12428859891287,23.264482087726062,0.1923780677537934,-0.25337097661494923,0.30901726640483146
2025-06-24T00:00:00,jupiter,of_date,93.31666666666666,23.011111111111113,93.51231863063231,23.258572630589338,-0.19565196396564488,-0.24746151947822526,0.30595370371148906
2025-06-24T06:00:00,jupiter,j2000,93.38333333333333,23.01,93.186437575865,23.263632669810207,0.19689575746832588,-0.25363266981020516,0.31162783006258943
2025-06-24T06:00:00,jupiter,of_date,93.38333333333333,23.01,93.57448770182646,23.25756652245839,-0.19115436849313028,-0.2475665224583885,0.3036264062857528
2025-06-24T12:00:00,jupiter,j2000,93.44583333333334,23.00888888888889,93.24858450259546,23.262758301392715,0.1972488307378626,-0.2538694125038248,0.3120099596263613
