date,ty_ecl_lon_deg,ty_ecl_lat_deg,jpl_ecl_lon_deg,jpl_ecl_lat_deg,dlon_deg,dlat_deg,ddec_deg,sep_deg
2000-06-21 00:00:00,320.08546172897246,-0.5699508418907075,320.53830148917206,-0.7199467021381405,-0.4528397601995948,0.14999586024743294,-0.0014777027777768126,0.47700786893444164
2000-06-21 06:00:00,320.08112220947993,-0.5702607249932179,320.53314354998804,-0.7200843068521461,-0.4520213405081108,0.1498235818589282,-0.0013716749999996836,0.4761768316811767
2000-06-21 12:00:00,320.07678272587805,-0.5705706983871075,320.5279429212445,-0.7202215301007211,-0.45116019536646945,0.1496508317136136,-0.0012525249999999488,0.4753051144528736
2000-06-21 18:00:00,320.0685431645713,-0.5698733241183807,320.52269971356225,-0.7203583767415034,-0.4541565489909658,0.15048505262312273,-0.0013980638888888564,0.4784115971120431
2000-06-22 00:00:00,320.06420376434994,-0.5701835603113968,320.5174140428721,-0.720494835848195,-0.45321027852213547,0.15031127553679813,-0.001252786111111348,0.47745875412475125
2000-06-22 06:00:00,320.0598644000387,-0.5704938868233244,320.5120860204135,-0.7206308978637145,-0.4522216203748144,0.15013701104039012,-0.0010945166666669337,0.4764655687387456
2000-06-22 12:00:00,320.0554372266137,-0.5710678269255492,320.5067157685852,-0.720766545271169,-0.451278541971476,0.14969871834561976,-0.0012010916666671534,0.475432468183645
2000-06-22 18:00:00,320.0472856989791,-0.5701077757641753,320.50130341856334,-0.7209017723042259,-0.4540177195842148,0.15079399654005066,-0.0010170055555551727,0.4783770869716222
2000-06-23 00:00:00,320.04294645402643,-0.5704184555030962,320.49584908628833,-0.7210365680940898,-0.4529026322618961,0.15061811259099356,-0.0008200861111120616,0.47726349079728725
2000-06-23 06:00:00,320.0385194194868,-0.5709927553607659,320.4903529090655,-0.72117094653733,-0.4518334895786893,0.15017819117656417,-0.0008881444444437392,0.4761101936980432
2000-06-23 12:00:00,320.0341802512767,-0.5713036174369585,320.4848150013463,-0.7213049138703339,-0.4506347500695824,0.15000129643337545,-0.000665658333334207,0.4749169534788834
2000-06-23 18:00:00,320.02594107720023,-0.5706079395011427,320.479235483437,-0.7214384841671547,-0.45329440623675055,0.15083054466601198,-0.0007082111111103018,0.4777022418732307
2000-06-24 00:00:00,320.02151418648276,-0.5711826008465598,320.47361447156425,-0.7215716584240743,-0.45210028508148525,0.15038905757751453,-0.0007380638888889735,0.4764298549129583
2000-06-24 06:00:00,320.0171751426095,-0.571493817937744,320.46795208869304,-0.7217044428406679,-0.45077694608352203,0.15021062490292392,-0.00047747500000028253,0.4751179774033814
2000-06-24 12:00:00,320.0127483384194,-0.5720686649362068,320.46224845166546,-0.7218368239932519,-0.4495001132460743,0.1497681590570451,-0.000482052777776687,0.47376679743874384
2000-06-24 18:00:00,320.0045093728878,-0.5713738405521273,320.4565036858277,-0.7219687883934501,-0.45199431293991665,0.15059494784132288,-0.000474075000001406,0.47639432799185655
2000-06-25 00:00:00,320.0000826717863,-0.571948957157626,320.4507179182946,-0.7221003172974262,-0.4506352465082841,0.15015136013980024,-0.0004536027777781726,0.47496478209399673
2000-06-25 06:00:00,319.9957437931792,-0.5722606214195572,320.44489127883196,-0.7222313840718116,-0.44914748565275886,0.1499707626522544,-0.00014292777777846766,0.4734963944401533
2000-06-25 12:00:00,319.98750497895935,-0.5715664749109326,320.43902391360274,-0.7223619763834255,-0.45151893464338855,0.15079550147249288,-9.766666666699564e-05,0.4760068499716
2000-06-25 18:00:00,319.9830784218616,-0.5721419532522923,320.43311596407733,-0.7224920832634587,-0.450037542215739,0.15035013001116637,-4.00999999996543e-05,0.47446072986616933
2000-06-26 00:00:00,319.97865191050903,-0.572717525290954,320.4271675655431,-0.7226217121870467,-0.44851565503404345,0.14990418689609275,2.9733333333226142e-05,0.4728760295030288
2000-06-26 06:00:00,319.970413257497,-0.5720240601274598,320.42117885505616,-0.7227508653711519,-0.4507655975591547,0.15072680524369209,0.00011178888888885297,0.47527059306718256
2000-06-26 12:00:00,319.96598684934946,-0.5725999019379258,320.415149967025,-0.7228795529423764,-0.44916311767553907,0.15027965100445062,0.00020603055555490357,0.47360910068310846
2000-06-26 18:00:00,319.95774830018155,-0.5719069422262643,320.40908103939296,-0.7230077745013184,-0.45133273921140926,0.1511008322750541,0.0003124111111105776,0.4759270680058578
2000-06-27 00:00:00,319.95332199528093,-0.5724830538700854,320.40297221275387,-0.7231355217555024,-0.44965021747293576,0.15065246788541709,0.0004308749999992756,0.47418933168821503
2000-06-27 06:00:00,319.9488080130981,-0.5733228231558968,320.3968236200829,-0.7232627838659722,-0.4480156069848249,0.14993996071007543,0.0002835888888892413,0.47241312984243705
2000-06-27 12:00:00,319.9405696351272,-0.57263054842086,320.39063541340306,-0.7233895563864045,-0.4500657782758708,0.15075900796554442,0.0004260527777777412,0.4746171690595636
2000-06-27 18:00:00,319.93614348418913,-0.573207025350094,320.38440774357684,-0.7235158256980356,-0.4482642593877131,0.15030880034794158,0.0005804250000007727,0.4727660482363628
2000-06-28 00:00:00,319.9279052101987,-0.5725152563470521,320.3781407596999,-0.7236415834551563,-0.45023554950120115,0.15112632710810414,0.0007466472222219522,0.4748948989071614
2000-06-28 06:00:00,319.9233914688704,-0.5733555769086792,320.37183461583896,-0.7237668317721446,-0.44844314696854326,0.1504112548634654,0.0006468916666673152,0.4729682015216325
2000-06-28 12:00:00,319.91515330871664,-0.5726643170142974,320.36548947075306,-0.7238915714104255,-0.4503361620364217,0.15122725439612805,0.0008366611111103595,0.47502238026999094
2000-06-28 18:00:00,319.91063969031916,-0.5735049141182038,320.35910547878836,-0.724015816304401,-0.4484657884692069,0.15051090218619723,0.0007603611111104414,0.47302134677720864
2000-06-29 00:00:00,319.90621380171325,-0.5740820281272858,320.3526827913658,-0.7241395764823942,-0.4464689896525442,0.15005754835510843,0.0009735055555548655,0.47098421327019163
2000-06-29 06:00:00,319.89788814864437,-0.5736550371610948,320.34622155962734,-0.7242628501649054,-0.4483334109829684,0.15060781300381065,0.000920486111111174,0.4729266957012596
2000-06-29 12:00:00,319.89346236836604,-0.5742324229156213,320.33972194879055,-0.724385631502369,-0.44625958042450975,0.15015320858674774,0.0011567972222223943,0.4708162169291042
2000-06-29 18:00:00,319.8851368439546,-0.5738059462195667,320.3331841135255,-0.7245079081854201,-0.44804726957084995,0.1507019619658534,0.0011268194444440383,0.4726854694896136
2000-06-30 00:00:00,319.8807111720487,-0.5743836037813109,320.3266082281498,-0.7246296598405244,-0.44589705610110286,0.15024605605921348,0.0013860305555564167,0.4705022837266629
2000-06-30 06:00:00,319.87238577635907,-0.5739576414759376,320.3199944663767,-0.7247508805398621,-0.4476086900176597,0.1507932390639245,0.0013788111111114887,0.4722989425734173
2000-06-30 12:00:00,319.86787258269254,-0.5747991657060083,320.313343013346,-0.7248715681818051,-0.44547043065347225,0.15007240247579678,0.0013828750000008938,0.47004254178823784
2000-06-30 18:00:00,319.85954732559475,-0.574373721168921,320.3066540448127,-0.7249917233801818,-0.4471067192179703,0.15061800221126076,0.001398163888890025,0.47176729859272337
2000-07-01 00:00:00,319.85130974534144,-0.573685011877905,320.299927741504,-0.7251113572005284,-0.44861799616256803,0.15142634532262345,0.0017024055555552309,0.4734575737992137
2000-07-01 06:00:00,319.8467967472017,-0.5745269942494815,320.2931642870735,-0.7252304846153371,-0.446367539871801,0.15070349036585562,0.0017399972222236215,0.47109423200016487
2000-07-01 12:00:00,319.83847168527467,-0.5741024009839203,320.28636385491086,-0.7253491259468625,-0.44789216963619083,0.15124672496294223,0.001788677777778247,0.47271244464540824
2000-07-01 18:00:00,319.83395881523313,-0.5749446618943906,320.27952662867,-0.7254672961627486,-0.4455678134368668,0.150522634268358,0.0018484000000000833,0.47027870384309023
2000-07-02 00:00:00,319.8256338920741,-0.5745205867187533,320.272652780293,-0.7255849945915487,-0.44701888821890634,0.1510644078727954,0.0019191055555545233,0.47182677435173465
2000-07-02 06:00:00,319.8211211501823,-0.5753631262304907,320.2657424957932,-0.7257022164807883,-0.4446213456108694,0.15033909025029757,0.00200072777777649,0.46932332798864007
2000-07-02 12:00:00,319.81279636586123,-0.5749395692657119,320.25879596294357,-0.725818951805176,-0.4459995970823343,0.1508793825394641,0.0020931944444448902,0.47080195854460244
2000-07-02 18:00:00,319.8044716479575,-0.5745163491528045,320.251813372158,-0.7259351826318045,-0.44734172420049845,0.15141883347899998,0.00219642499999928,0.47224611486076434
2000-07-03 00:00:00,319.79995910675757,-0.5753593488081076,320.2447949302488,-0.7260509052961143,-0.4448358234912462,0.1506915564880067,0.00231034722222212,0.46963945688522374
2000-07-03 06:00:00,319.79163452780097,-0.5749366471067429,320.2377408279057,-0.7261661136635725,-0.44610630010475916,0.15122946655682967,0.002434891666666772,0.47101529870852044
2000-07-03 12:00:00,319.7871221148845,-0.5757799255291032,320.2306512713375,-0.7262808185005181,-0.4435291564529962,0.1505008929714149,0.0025700000000004053,0.46834081726591276
2000-07-03 18:00:00,319.77871014765645,-0.5756213713426602,320.2235264570841,-0.7263950214743051,-0.44481630942766515,0.1507736501316449,0.0024378305555554647,0.46964729900165886
2000-07-04 00:00:00,319.7703857840592,-0.5751995284969229,320.2163665769923,-0.726508725605406,-0.445980792933085,0.15130919710848312,0.0025938777777785305,0.4709220321568242
2000-07-04 06:00:00,319.7658735769287,-0.5760432689622634,320.20917183902435,-0.7266219363665655,-0.44329826209565226,0.15057866740430204,0.002760300000000271,0.4681471743355149
2000-07-04 12:00:00,319.75746184969734,-0.5758855819741305,320.20194243385345,-0.7267346475845219,-0.4444805841561106,0.15084906561039135,0.0026592499999988917,0.4693535852424535
2000-07-04 18:00:00,319.7491377016386,-0.5754645983177659,320.1946785588874,-0.7268468582593839,-0.4455408572488295,0.15138225994161802,0.0028462166666667343,0.4705289477404798
2000-07-05 00:00:00,319.74462570042954,-0.5763088009980867,320.18738042238414,-0.7269585475789588,-0.4427547219546,0.15064974658087216,0.003043333333334175,0.4676554517208905
2000-07-05 06:00:00,319.7362142133856,-0.5761519815431717,320.18004822819233,-0.727069707892937,-0.44383401480672546,0.1509177263497653,0.002972747222221628,0.4687634813577039
2000-07-05 12:00:00,319.72789028104467,-0.575731857409743,320.1726821886548,-0.727180331451425,-0.4447919076101243,0.15144847404168205,0.00318993611111118,0.46984123994561466
