date,ty_ecl_lon_deg,ty_ecl_lat_deg,jpl_ecl_lon_deg,jpl_ecl_lat_deg,dlon_deg,dlat_deg,ddec_deg,sep_deg
2000-06-21 00:00:00,92.13688343197728,0.4880460772524663,92.55014461590059,0.4724153061808489,-0.4132611839233107,0.015630771071617366,0.02298018888889075,0.4135421725184519
2000-06-21 06:00:00,92.44534873242688,0.4953571102698681,92.85727457721815,0.48180244153432933,-0.4119258447912557,0.013554668735538788,0.02184204722222205,0.41213382725181585
2000-06-21 12:00:00,92.75380920880976,0.502556987247458,93.1644080095204,0.4911683248503262,-0.4105988007106589,0.011388662397131821,0.020607833333333048,0.41074127882703826
2000-06-21 18:00:00,93.06226260771528,0.5099232989703228,93.47154502813835,0.5005125583141774,-0.40928242042306806,0.009410740656145444,0.019555580555554286,0.4093746904638286
2000-06-22 00:00:00,93.37071829057165,0.5171782016285404,93.7786857513626,0.5098347452436897,-0.4079674607909567,0.007343456384850788,0.0184077333333299,0.4080171645031323
2000-06-22 06:00:00,93.67918046116064,0.5243215838749282,94.08583028448176,0.5191344923951288,-0.40664982332111776,0.005187091479799455,0.017164477777775744,0.40666604659741323
2000-06-22 12:00:00,93.98765332248617,0.531353336889537,94.3929787421415,0.5284114049923664,-0.40532541965532687,0.0029419318971706243,0.015825969444442478,0.4053187629895721
2000-06-22 18:00:00,94.29613202196799,0.5385509845226288,94.70013122488562,0.5376650859958618,-0.403999202917646,0.000885898526767015,0.01467011111111205,0.40398235692647766
2000-06-23 00:00:00,94.60462851739179,0.5456367488901981,95.00728783737296,0.5468951421921828,-0.40265931998118276,-0.0012583933019847393,0.013419213888887782,0.4026429856615006
2000-06-23 06:00:00,94.91313665716518,0.5528881088481111,95.31444867258342,0.556101180834342,-0.4013120154182275,-0.0032130719862308865,0.012351111111108537,0.4013060851929785
2000-06-23 12:00:00,95.22166969458979,0.5600273260572547,95.62161383020992,0.5652828103038875,-0.39994413562013165,-0.005255484246632802,0.011188047222223219,0.3999593811887055
2000-06-23 18:00:00,95.53023182627926,0.5670542946636304,95.9287834009107,0.574439636718884,-0.3985515746314263,-0.007385342055253541,0.009930013888887146,0.3986002247454175
2000-06-24 00:00:00,95.83882724632379,0.5739689110525142,96.23595746150009,0.5835712719665392,-0.3971302151763041,-0.009602360914024999,0.008576963888884848,0.3972260318911567
2000-06-24 06:00:00,96.14744720538211,0.5810485499970283,96.54313609776736,0.5926773208010286,-0.3956888923852375,-0.011628770804000377,0.007406602777777493,0.3958389845481262
2000-06-24 12:00:00,96.45230159742664,0.5878292668699266,96.85031938417815,0.6017573938307553,-0.39801778675149535,-0.01392812696082868,0.006141041666666069,0.3982399763486901
2000-06-24 18:00:00,96.761006679086,0.5946747038073448,97.15750739093134,0.6108111050309172,-0.39650071184536273,-0.016136401223572405,0.004780133333333936,0.3968070049372882
2000-06-25 00:00:00,97.06974563026999,0.6016847080865256,97.46470018026535,0.6198380576208269,-0.3949545499953615,-0.018153349534301255,0.0036014861111155483,0.3953491048651481
2000-06-25 06:00:00,97.3785362096112,0.6085817316808195,97.77189781589155,0.6288378696137839,-0.3933616062803367,-0.020256137932964324,0.0023271055555547093,0.39385989929749565
2000-06-25 12:00:00,97.68738259261688,0.6153656740490631,98.07910034850184,0.6378101479650411,-0.3917177558849403,-0.022444473915978036,0.0009567527777782914,0.3923368478092013
2000-06-25 18:00:00,97.99627214750961,0.6223137054887816,98.38630781783272,0.6467545080890543,-0.39003567032310116,-0.024440802600272704,-0.00023207499999955417,0.39077681224176647
2000-06-26 00:00:00,98.30522455679738,0.6291483800668033,98.6935202684281,0.6556705553565741,-0.3882957116307182,-0.026522175289770855,-0.0015174583333354974,0.3891760904205128
2000-06-26 06:00:00,98.61422589476643,0.6361467858095935,99.00073772840905,0.6645579088243503,-0.3865118336426008,-0.02841112301475679,-0.002621969444444261,0.3875297917549987
2000-06-26 12:00:00,98.92331585341411,0.6427544045988778,99.30796022165681,0.6734161797142354,-0.38464436824270365,-0.030661775115357615,-0.004101538888892975,0.38583923285917454
2000-06-26 18:00:00,99.22865746759408,0.6492596093355916,99.61518775546243,0.6822449761113423,-0.38653028786836785,-0.0329853667757507,-0.005401016666667147,0.38790916803876047
2000-06-27 00:00:00,99.53786174073524,0.6561850630779029,99.92242034212627,0.6910439128366112,-0.3845586013910349,-0.03485884975870823,-0.006520847222223125,0.38610880926127183
2000-06-27 06:00:00,99.84716770564307,0.6627194760905462,100.22965796826784,0.6998126036547192,-0.3824902626247706,-0.037093127564173045,-0.008017063888889453,0.38425774314454253
2000-06-27 12:00:00,100.15653884998747,0.6694168128532573,100.53690062842965,0.7085506637548662,-0.3803617784421931,-0.039133850901608924,-0.00933462222221948,0.38234227580017716
2000-06-27 18:00:00,100.46217377810066,0.6759758094982572,100.84414828710526,0.7172576984707624,-0.3819745090045785,-0.041281888972505176,-0.010474058333333147,0.38417072569773614
2000-06-28 00:00:00,100.77172719831852,0.6824357209484391,101.15140091080609,0.7259333252528961,-0.3796737124875733,-0.04349760430445704,-0.011991508333331069,0.38212875984061295
2000-06-28 06:00:00,101.08133178933998,0.6893348148743406,101.45865845330309,0.7345771585979494,-0.3773266639631174,-0.0452423437236088,-0.013054250000003265,0.38000038315303664
2000-06-28 12:00:00,101.3910593155286,0.6958424029413823,101.7659208479318,0.7431888037582484,-0.37486153240320164,-0.04734640081686603,-0.014496252777774998,0.37781037951266205
2000-06-28 18:00:00,101.69706392114207,0.7021758683848057,102.07318803192189,0.7517678783679571,-0.3761241107798128,-0.049592009983151386,-0.01576264166666519,0.37934935322011826
2000-06-29 00:00:00,102.00697894575134,0.7087216621632524,102.38045990945285,0.7603139896470277,-0.3734809637015246,-0.05159232748377529,-0.01713189999999898,0.3769971696639523
2000-06-29 06:00:00,102.31320272907504,0.7147988793959047,102.68773639570206,0.7688267495304473,-0.37453366662703047,-0.05402787013454258,-0.01860476944444045,0.37837937985085746
2000-06-29 12:00:00,102.62331842790648,0.7213821849552883,102.99501737439238,0.7773057707759381,-0.3716989464858784,-0.055923585820649824,-0.019904249999999735,0.37585091804708004
2000-06-29 18:00:00,102.92975007489039,0.7274791749737103,103.30230272812602,0.7857506642145824,-0.3725526532356298,-0.05827148924087211,-0.021308927777777598,0.3770501712646595
2000-06-30 00:00:00,103.24007893674734,0.7340992094852691,103.60959231881286,0.7941610368789249,-0.3695133820655201,-0.06006182739365584,-0.02254186388888968,0.37433042333502564
2000-06-30 06:00:00,103.5467309051845,0.7402152042196399,103.91688601313223,0.8025365001782885,-0.3701551079477099,-0.06232129595864855,-0.023881711111108928,0.37533172172481677
2000-06-30 12:00:00,103.8573142158823,0.746594871853628,104.2241836480017,0.8108766636248338,-0.36686943211941525,-0.06428179177120574,-0.025329377777779882,0.37242509722364225
2000-06-30 18:00:00,104.16419952790739,0.752729131484628,104.53148506829605,0.8191811359968892,-0.36728554038865013,-0.0664520045122613,-0.026608024999998037,0.3732146025888837
2000-07-01 00:00:00,104.47502268814542,0.7591440485527987,104.83879009178402,0.8274495244776232,-0.3637674036386045,-0.0683054759248245,-0.027996402777777263,0.37009050323065
2000-07-01 06:00:00,104.78215368259565,0.7652957332016327,105.1460985462332,0.8356814415508989,-0.3639448636375562,-0.07038570834926616,-0.029217741666666797,0.3706536687181187
2000-07-01 12:00:00,105.08942770917689,0.7713134883528996,105.4534102390451,0.8438764961794456,-0.363982529868224,-0.07256300782654601,-0.030550858333331377,0.3711095997865358
2000-07-01 18:00:00,105.40064991211366,0.77763730103814,105.76072498331067,0.8520342968472447,-0.3600750711970022,-0.07439699580910475,-0.031996822222225774,0.3676448427774376
2000-07-02 00:00:00,105.70818924546482,0.7836712924540125,106.06804257414281,0.8601544517539563,-0.3598533286779855,-0.07648315929994387,-0.033278958333330166,0.3678551709114284
2000-07-02 06:00:00,106.01588230746326,0.7895708578570404,106.37536281816585,0.8682365752370428,-0.35948051070261045,-0.07866571738000239,-0.03467618333333533,0.36795036009897664
2000-07-02 12:00:00,106.32373305077576,0.7953358754711106,106.68268551151047,0.8762802741545888,-0.358952460734713,-0.08094439868347814,-0.03618966111111277,0.3679285620672699
2000-07-02 18:00:00,106.63171100485884,0.8012418597184693,106.99001045623483,0.8842851668594013,-0.3582994513759843,-0.083043307140932,-0.03754281944444671,0.3677592852182043
2000-07-03 00:00:00,106.93985328726843,0.8070128915281668,107.29733745114483,0.8922508598906927,-0.3574841638763928,-0.08523796836252595,-0.03901466111111063,0.3674674346553307
2000-07-03 06:00:00,107.24812818561911,0.8129243212209717,107.60466630404704,0.9001769693654531,-0.3565381184279204,-0.08725264814448142,-0.04032867222221981,0.3670204651631048
2000-07-03 12:00:00,107.55657401954498,0.8187003702690813,107.91199681252381,0.908063115925917,-0.3554227929788283,-0.08936274565683577,-0.041763930555557494,0.3664455672997483
2000-07-03 18:00:00,107.86515783874634,0.8246162191810533,108.21932879637865,0.9159089096582662,-0.35417095763230577,-0.09129269047721289,-0.04304397499999979,0.36570816138028794
2000-07-04 00:00:00,108.17391915941774,0.8303962340141713,108.52666207827382,0.9237139759043871,-0.3527429188560802,-0.0933177418902158,-0.044447944444442555,0.364837753818651
2000-07-04 06:00:00,108.48282379744334,0.8363154198029539,108.83399647479109,0.93147793184328,-0.3511726773477335,-0.09516251204032611,-0.04569944444444474,0.3637977150706629
2000-07-04 12:00:00,108.79191245990175,0.8420982911272611,109.14133183203488,0.9392004057707137,-0.3494193721331271,-0.09710211464345264,-0.04707767222222259,0.3626198954938605
2000-07-04 18:00:00,109.10118899381511,0.8477446820653375,109.44866798531031,0.9468810177780637,-0.3474789914951941,-0.09913633571272618,-0.04858406944444127,0.36130322529432035
2000-07-05 00:00:00,109.40681780980002,0.852978562357683,109.75600478667542,0.9545194007730927,-0.34918697687538724,-0.10154083841540973,-0.04994233888888999,0.36360929664801084
2000-07-05 06:00:00,109.7164406185296,0.8586177653987415,110.06334210766427,0.9621151788611644,-0.346901489134666,-0.10349741346242292,-0.05143175555555857,0.36196953829928635
2000-07-05 12:00:00,110.02622050111046,0.8643945230009847,110.37067981200757,0.9696679917369574,-0.3444593108970935,-0.10527346873597265,-0.05277608333333461,0.360144824229569
2000-07-05 18:00:00,110.33240185761353,0.869457794993206,110.67801778625262,0.9771774686764159,-0.3456159286390914,-0.1077196736832099,-0.0542546555555532,0.3619707797918214
2000-07-06 00:00:00,110.64254483166266,0.875225414087927,110.98535592379594,0.9846432546333497,-0.34281109213327454,-0.1094178405454227,-0.055591291666665654,0.35980650061719693
