date,ty_ecl_lon_deg,ty_ecl_lat_deg,jpl_ecl_lon_deg,jpl_ecl_lat_deg,dlon_deg,dlat_deg,ddec_deg,sep_deg
2000-06-21 00:00:00,93.20550840590779,0.5733494719175384,93.00431059580673,0.8029273533142327,0.20119781010106408,-0.22957788139669433,-0.23426199444444862,0.3052550889360747
2000-06-21 06:00:00,93.37306761711301,0.5742014687238468,93.17143055989874,0.8046103831457655,0.2016370572142705,-0.2304089144219187,-0.23535214444444463,0.30616960955672035
2000-06-21 12:00:00,93.54062997040168,0.5752664750322576,93.33851436462062,0.8062901644053219,0.20211560578104582,-0.23102368937306428,-0.23622774722222317,0.30694734106388366
2000-06-21 18:00:00,93.70820302163648,0.5762667947432146,93.50556214851537,0.807966709540897,0.202640873121112,-0.23169991479768237,-0.23716677500000216,0.3078020895702003
2000-06-22 00:00:00,93.87578756420221,0.5772024277368206,93.67257403760682,0.8096400285645918,0.20321352659539116,-0.2324376008277712,-0.23816942222222437,0.308734304403032
2000-06-22 06:00:00,94.04718201657083,0.5784679426017687,93.83955017174205,0.8113101380867541,0.20763184482876795,-0.23284219548498541,-0.23895811388888788,0.31196164942012167
2000-06-22 12:00:00,94.21479154841747,0.5792790286809214,94.00649067075584,0.8129770464858843,0.2083008776616282,-0.2336980178049629,-0.240088602777778,0.31304561066140446
2000-06-22 18:00:00,94.38240571315019,0.5803030537643973,94.17339566445042,0.8146407686356846,0.20901004869978124,-0.2343377148712873,-0.2410055388888921,0.3139949536473163
2000-06-23 00:00:00,94.5500338370223,0.5812623717362932,94.34026527380992,0.816301317019259,0.20976856321237847,-0.23503894528296576,-0.24198690555555658,0.3150230933849119
2000-06-23 06:00:00,94.71767671200503,0.5821569836502405,94.507099622293,0.8179587048473151,0.21057708971204647,-0.23580172119707465,-0.24303291111111136,0.31613047993903354
2000-06-23 12:00:00,94.88532483424633,0.5832644779942804,94.6738988246045,0.8196129401238288,0.21142600964182634,-0.2363484621295484,-0.24386598333333254,0.3171037533566158
2000-06-23 18:00:00,95.05298858635801,0.5843072433143791,94.84066299389261,0.8212640369812263,0.2123255924653904,-0.2369567936668472,-0.24476411388888764,0.31815693077064605
2000-06-24 00:00:00,95.22066875942338,0.5852852808095721,95.00739224200301,0.8229120073504884,0.21327651742035414,-0.23762672654091632,-0.24572751666666548,0.31929046327848076
2000-06-24 06:00:00,95.38836614409661,0.5861985921633585,95.17408667566993,0.8245568608108846,0.21427946842669598,-0.23835826864752618,-0.2467564055555549,0.32050480452680863
2000-06-24 12:00:00,95.55608153058363,0.5870471795392005,95.34074639236869,0.8261986127373606,0.21533513821492534,-0.23915143319816012,-0.24785100277777872,0.3218004194930323
2000-06-24 18:00:00,95.72380365429211,0.5881085617054674,95.50737149994617,0.8278372683927863,0.216432154345938,-0.23972870668731883,-0.24873374444444352,0.3229636359947258
2000-06-25 00:00:00,95.89154465595813,0.5891051946698342,95.67396208543299,0.829472841116638,0.2175825705251384,-0.24036764644680375,-0.24968263333333596,0.32420896989488784
2000-06-25 06:00:00,96.05930532470842,0.5900370806864923,95.84051824217316,0.8311053395065431,0.21878708253524337,-0.24106825882005078,-0.2506978916666647,0.3255368801379879
2000-06-25 12:00:00,96.22708644915895,0.5909042224719652,96.00704005045685,0.8327347749234034,0.2200463987020953,-0.24183055245143825,-0.2517797472222192,0.3269478378409153
2000-06-25 18:00:00,96.394875358146,0.5919840747482636,96.173527596731,0.8343611567585875,0.22134776141498946,-0.24237708201032382,-0.25265064999999964,0.3282283012537229
2000-06-26 00:00:00,96.56268559666728,0.5929991551070821,96.3399809469977,0.8359844911995707,0.2227046496695948,-0.24298533609248862,-0.2535886055555565,0.32959285163231766
2000-06-26 06:00:00,96.7305179521158,0.5939494663064184,96.50640017678406,0.8376047909347843,0.22411777533176291,-0.24365532462836592,-0.2545938499999991,0.33104196119813123
2000-06-26 12:00:00,96.89837321131155,0.5948350115468476,96.67278534153425,0.8392220570356853,0.22558786977731415,-0.24438704548883772,-0.2556666111111099,0.3325761088927478
2000-06-26 18:00:00,97.06625216048236,0.5956557944655501,96.8391364982921,0.8408363022151117,0.2271156621902719,-0.24518050774956168,-0.25680713055556126,0.3341957828568907
2000-06-27 00:00:00,97.23414037296868,0.5966891800964522,97.00545369538975,0.8424475280483396,0.2286866775789349,-0.24575834795188733,-0.2577378638888881,0.335688000528965
2000-06-27 06:00:00,97.40205314572772,0.5976577731170755,97.1717369790304,0.8440557447563256,0.23031616669732102,-0.24639797163925015,-0.25873683333333375,0.33726698498593993
2000-06-27 12:00:00,97.56997535114981,0.5988388988179301,97.33798637514424,0.8456609535014343,0.23198897600556734,-0.24682205468350427,-0.25952649999999977,0.33872020446852347
2000-06-27 18:00:00,97.73793924841446,0.5996778975607305,97.50420191537273,0.847263158877201,0.23373733304174493,-0.24758526131647052,-0.2606626638888869,0.34047438552636583
2000-06-28 00:00:00,97.90210781441436,0.6005014798161783,97.67038361423337,0.8488623676255179,0.2317242001809916,-0.24836088780933963,-0.26159001944444427,0.33966242344416825
2000-06-28 06:00:00,98.07010903048672,0.6014833471232943,97.83653148509579,0.8504585755776626,0.23357754539091502,-0.24897522845436826,-0.26258658611110874,0.34137704910367767
2000-06-28 12:00:00,98.23813802385219,0.6024004010935555,98.00264552748195,0.8520517891452869,0.2354924963702274,-0.24965138805173137,-0.26365261944444285,0.34318145355474455
2000-06-28 18:00:00,98.40619557640572,0.6032526460651123,98.16872573559966,0.8536420090789019,0.2374698408060567,-0.25038936301378956,-0.2647883722222275,0.3450761566206509
2000-06-29 00:00:00,98.57426446838974,0.6043172807278366,98.33477209075471,0.8552292299634289,0.23949237763503106,-0.25091194923559224,-0.2657163166666656,0.3468486832329507
2000-06-29 06:00:00,98.73855724544043,0.6050652131951627,98.50078457186103,0.8568134547420091,0.2377726735793999,-0.2517482415468464,-0.26671449166666505,0.34627117955545084
2000-06-29 12:00:00,98.90668578276801,0.6059953562863997,98.6667631488601,0.8583946775801968,0.23992263390789503,-0.25239932129379716,-0.26778315277777764,0.3482223349192578
2000-06-29 18:00:00,99.0748262620846,0.6071377891282294,98.83270777820647,0.8599728946513504,0.24211848387813006,-0.25283510552312105,-0.2686447833333325,0.35005320625898945
2000-06-30 00:00:00,99.23919232490417,0.6079491824745098,98.9986184106109,0.8615481018093084,0.24057391429326458,-0.2535989193347986,-0.2695774250000049,0.3495405677107154
2000-06-30 06:00:00,99.40739572904057,0.6089570614735862,99.16449499880427,0.8631202923193242,0.24290073023630043,-0.254163230845738,-0.2705813416666665,0.3515535231788002
